ID_MN_RESI,REGSAUDE,UF,OBITOS_MUN,TOTAL_POPULACAO_MUN,TAXA_MORTALIDADE_MUN,OBITOS_UF,TOTAL_POPULACAO_UF,TAXA_MORTALIDADE_UF,OBITOS_RS,TOTAL_POPULACAO_RS,TAXA_MORTALIDADE_RS,ANO,MUNICIPIO
150450,Marajó II,PA,0,27654,0.0,1.0,8602865.0,0.000116240345512803,0.0,320172.0,0.0,2022,Melgaço
150460,Tocantins,PA,0,31136,0.0,1.0,8602865.0,0.000116240345512803,0.0,705089.0,0.0,2022,Mocajuba
150497,Carajás,PA,0,16678,0.0,1.0,8602865.0,0.000116240345512803,0.0,875232.0,0.0,2022,Nova Ipixuna
150506,Lago de Tucuruí,PA,0,75919,0.0,1.0,8602865.0,0.000116240345512803,0.0,461593.0,0.0,2022,Novo Repartimento
150543,Araguaia,PA,0,32832,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,Ourilândia do Norte
150550,Metropolitana III,PA,0,113145,0.0,1.0,8602865.0,0.000116240345512803,0.0,939421.0,0.0,2022,Paragominas
150553,Carajás,PA,0,208273,0.0,1.0,8602865.0,0.000116240345512803,0.0,875232.0,0.0,2022,Parauapebas
150565,Baixo Amazonas,PA,0,30982,0.0,1.0,8602865.0,0.000116240345512803,0.0,1022314.0,0.0,2022,Placas
150580,Marajó II,PA,0,62043,0.0,1.0,8602865.0,0.000116240345512803,0.0,320172.0,0.0,2022,Portel
150590,Xingu,PA,0,41135,0.0,1.0,8602865.0,0.000116240345512803,0.0,350276.0,0.0,2022,Porto de Moz
150600,Baixo Amazonas,PA,0,29866,0.0,1.0,8602865.0,0.000116240345512803,0.0,1022314.0,0.0,2022,Prainha
150610,Rio Caetés,PA,0,10825,0.0,1.0,8602865.0,0.000116240345512803,0.0,541251.0,0.0,2022,Primavera
150613,Araguaia,PA,0,84787,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,Redenção
150616,Araguaia,PA,0,18193,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,Rio Maria
150658,Araguaia,PA,0,21449,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,Santa Maria das Barreiras
150670,Araguaia,PA,0,72817,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,Santana do Araguaia
150680,Baixo Amazonas,PA,0,304589,0.0,1.0,8602865.0,0.000116240345512803,0.0,1022314.0,0.0,2022,Santarém
150715,Carajás,PA,0,25557,0.0,1.0,8602865.0,0.000116240345512803,0.0,875232.0,0.0,2022,São Domingos do Araguaia
150730,Araguaia,PA,0,128481,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,São Félix do Xingu
150740,Metropolitana III,PA,0,15882,0.0,1.0,8602865.0,0.000116240345512803,0.0,939421.0,0.0,2022,São Francisco do Pará
150750,Carajás,PA,0,13996,0.0,1.0,8602865.0,0.000116240345512803,0.0,875232.0,0.0,2022,São João do Araguaia
150797,Baixo Amazonas,PA,0,18769,0.0,1.0,8602865.0,0.000116240345512803,0.0,1022314.0,0.0,2022,Terra Santa
150803,Rio Caetés,PA,0,30959,0.0,1.0,8602865.0,0.000116240345512803,0.0,541251.0,0.0,2022,Tracuateua
150812,Metropolitana III,PA,0,59210,0.0,1.0,8602865.0,0.000116240345512803,0.0,939421.0,0.0,2022,Ulianópolis
