UF,ID_MN_RESI,SEMANA,2022,NU_ANO,SEM_PRI,DATA,MUNICIPIO,REGSAUDE
CE,230393,16,118.33444271873384,2022,202216,2022-04-17,Choró,8ª Região Quixadá
CE,230393,17,88.75083203905037,2022,202217,2022-04-24,Choró,8ª Região Quixadá
CE,230393,18,22.18770800976259,2022,202218,2022-05-01,Choró,8ª Região Quixadá
CE,230393,19,288.44020412691367,2022,202219,2022-05-08,Choró,8ª Região Quixadá
CE,230393,20,51.77131868944605,2022,202220,2022-05-15,Choró,8ª Região Quixadá
CE,230395,2,14.804579549940785,2022,202202,2022-01-09,Chorozinho,22ª Região Cascavel
CE,230395,14,4.934859849980261,2022,202214,2022-04-03,Chorozinho,22ª Região Cascavel
CE,230395,18,9.86971969996052,2022,202218,2022-05-01,Chorozinho,22ª Região Cascavel
CE,230395,19,4.934859849980261,2022,202219,2022-05-08,Chorozinho,22ª Região Cascavel
CE,230400,9,4.322268326417705,2022,202209,2022-02-27,Coreaú,11ª Região Sobral
CE,230400,12,4.322268326417705,2022,202212,2022-03-20,Coreaú,11ª Região Sobral
CE,230400,15,8.64453665283541,2022,202215,2022-04-10,Coreaú,11ª Região Sobral
CE,230400,16,43.22268326417704,2022,202216,2022-04-17,Coreaú,11ª Região Sobral
CE,230400,17,64.83402489626556,2022,202217,2022-04-24,Coreaú,11ª Região Sobral
CE,230400,18,69.15629322268327,2022,202218,2022-05-01,Coreaú,11ª Região Sobral
CE,230400,19,51.86721991701245,2022,202219,2022-05-08,Coreaú,11ª Região Sobral
CE,230400,20,21.61134163208852,2022,202220,2022-05-15,Coreaú,11ª Região Sobral
CE,230410,14,1.332019074513147,2022,202214,2022-04-03,Crateús,15ª Região Crateús
CE,230410,16,1.332019074513147,2022,202216,2022-04-17,Crateús,15ª Região Crateús
CE,230410,17,2.664038149026294,2022,202217,2022-04-24,Crateús,15ª Região Crateús
CE,230410,18,6.660095372565735,2022,202218,2022-05-01,Crateús,15ª Região Crateús
CE,230410,19,3.9960572235394407,2022,202219,2022-05-08,Crateús,15ª Região Crateús
CE,230410,20,3.9960572235394407,2022,202220,2022-05-15,Crateús,15ª Região Crateús
CE,230420,3,3.0274819675605307,2022,202203,2022-01-16,Crato,20ª Região Crato
CE,230420,4,3.784352459450663,2022,202204,2022-01-23,Crato,20ª Região Crato
CE,230420,5,1.5137409837802651,2022,202205,2022-01-30,Crato,20ª Região Crato
CE,230420,6,5.298093443230928,2022,202206,2022-02-06,Crato,20ª Região Crato
CE,230420,7,44.65535902151783,2022,202207,2022-02-13,Crato,20ª Região Crato
CE,230420,8,74.93017869712313,2022,202208,2022-02-20,Crato,20ª Região Crato
CE,230420,9,19.67863278914345,2022,202209,2022-02-27,Crato,20ª Região Crato
CE,230420,10,33.30230164316584,2022,202210,2022-03-06,Crato,20ª Região Crato
CE,230420,11,36.329783610726366,2022,202211,2022-03-13,Crato,20ª Região Crato
CE,230420,12,31.78856065938557,2022,202212,2022-03-20,Crato,20ª Região Crato
CE,230420,13,56.008416399869816,2022,202213,2022-03-27,Crato,20ª Região Crato
CE,230420,14,90.82445902681592,2022,202214,2022-04-03,Crato,20ª Região Crato
CE,230420,15,38.600395086396766,2022,202215,2022-04-10,Crato,20ª Região Crato
CE,230420,16,37.0866541026165,2022,202216,2022-04-17,Crato,20ª Região Crato
CE,230420,17,19.67863278914345,2022,202217,2022-04-24,Crato,20ª Região Crato
CE,230420,18,7.568704918901326,2022,202218,2022-05-01,Crato,20ª Região Crato
CE,230420,19,3.0274819675605307,2022,202219,2022-05-08,Crato,20ª Região Crato
CE,230423,10,16.608536787908985,2022,202210,2022-03-06,Croatá,13ª Região Tianguá
CE,230423,11,11.07235785860599,2022,202211,2022-03-13,Croatá,13ª Região Tianguá
CE,230423,12,49.82561036372695,2022,202212,2022-03-20,Croatá,13ª Região Tianguá
CE,230423,13,66.43414715163594,2022,202213,2022-03-27,Croatá,13ª Região Tianguá
CE,230423,14,149.47683109118088,2022,202214,2022-04-03,Croatá,13ª Região Tianguá
CE,230423,15,182.69390466699883,2022,202215,2022-04-10,Croatá,13ª Região Tianguá
CE,230423,16,182.69390466699883,2022,202216,2022-04-17,Croatá,13ª Região Tianguá
CE,230423,17,243.59187288933177,2022,202217,2022-04-24,Croatá,13ª Região Tianguá
CE,230423,18,287.8813043237557,2022,202218,2022-05-01,Croatá,13ª Região Tianguá
CE,230423,19,387.5325250512096,2022,202219,2022-05-08,Croatá,13ª Região Tianguá
CE,230423,20,22.14471571721198,2022,202220,2022-05-15,Croatá,13ª Região Tianguá
CE,230425,17,8.055745760663793,2022,202217,2022-04-24,Cruz,12ª Região Acaraú
CE,230425,18,20.139364401659485,2022,202218,2022-05-01,Cruz,12ª Região Acaraú
CE,230425,19,28.19511016232328,2022,202219,2022-05-08,Cruz,12ª Região Acaraú
CE,230426,20,10.38961038961039,2022,202220,2022-05-15,Deputado Irapuan Pinheiro,18ª Região Iguatú
CE,230427,15,13.89274798555154,2022,202215,2022-04-10,Ererê,10ª Região Limoeiro do Norte
CE,230427,18,13.89274798555154,2022,202218,2022-05-01,Ererê,10ª Região Limoeiro do Norte
CE,230428,15,1.8650453206012905,2022,202215,2022-04-10,Eusébio,1ª Região Fortaleza
CE,230428,16,1.8650453206012905,2022,202216,2022-04-17,Eusébio,1ª Região Fortaleza
CE,230428,17,1.8650453206012905,2022,202217,2022-04-24,Eusébio,1ª Região Fortaleza
CE,230430,5,5.141388174807198,2022,202205,2022-01-30,Farias Brito,20ª Região Crato
CE,230430,9,15.424164524421592,2022,202209,2022-02-27,Farias Brito,20ª Região Crato
CE,230430,10,10.282776349614396,2022,202210,2022-03-06,Farias Brito,20ª Região Crato
CE,230430,11,15.424164524421592,2022,202211,2022-03-13,Farias Brito,20ª Região Crato
CE,230430,12,20.565552699228792,2022,202212,2022-03-20,Farias Brito,20ª Região Crato
CE,230430,13,25.706940874035983,2022,202213,2022-03-27,Farias Brito,20ª Região Crato
CE,230430,14,143.95886889460152,2022,202214,2022-04-03,Farias Brito,20ª Região Crato
CE,230430,15,107.96915167095116,2022,202215,2022-04-10,Farias Brito,20ª Região Crato
CE,230430,16,118.25192802056554,2022,202216,2022-04-17,Farias Brito,20ª Região Crato
CE,230430,17,97.68637532133675,2022,202217,2022-04-24,Farias Brito,20ª Região Crato
CE,230430,18,56.555269922879184,2022,202218,2022-05-01,Farias Brito,20ª Região Crato
CE,230430,19,30.848329048843187,2022,202219,2022-05-08,Farias Brito,20ª Região Crato
CE,230435,8,4.129160128829796,2022,202208,2022-02-20,Forquilha,11ª Região Sobral
CE,230435,13,8.258320257659593,2022,202213,2022-03-27,Forquilha,11ª Região Sobral
CE,230435,15,4.129160128829796,2022,202215,2022-04-10,Forquilha,11ª Região Sobral
CE,230435,16,16.516640515319185,2022,202216,2022-04-17,Forquilha,11ª Região Sobral
CE,230435,17,24.77496077297878,2022,202217,2022-04-24,Forquilha,11ª Região Sobral
CE,230435,18,41.29160128829796,2022,202218,2022-05-01,Forquilha,11ª Região Sobral
CE,230435,19,28.90412090180857,2022,202219,2022-05-08,Forquilha,11ª Região Sobral
CE,230435,20,24.77496077297878,2022,202220,2022-05-15,Forquilha,11ª Região Sobral
CE,230440,1,0.487011405807124,2022,202201,2022-01-02,Fortaleza,1ª Região Fortaleza
CE,230440,2,1.0114852274455652,2022,202202,2022-01-09,Fortaleza,1ª Região Fortaleza
CE,230440,3,1.0864100591081995,2022,202203,2022-01-16,Fortaleza,1ª Região Fortaleza
CE,230440,4,0.6368610691323929,2022,202204,2022-01-23,Fortaleza,1ª Região Fortaleza
CE,230440,5,0.9365603957829308,2022,202205,2022-01-30,Fortaleza,1ª Região Fortaleza
CE,230440,6,1.0489476432768825,2022,202206,2022-02-06,Fortaleza,1ª Região Fortaleza
CE,230440,7,0.974022811614248,2022,202207,2022-02-13,Fortaleza,1ª Região Fortaleza
CE,230440,8,1.5734214649153238,2022,202208,2022-02-20,Fortaleza,1ª Região Fortaleza
CE,230440,9,1.8731207915658612,2022,202209,2022-02-27,Fortaleza,1ª Região Fortaleza
CE,230440,10,3.259230177324599,2022,202210,2022-03-06,Fortaleza,1ª Região Fortaleza
CE,230440,11,3.896091246456992,2022,202211,2022-03-13,Fortaleza,1ª Região Fortaleza
CE,230440,12,7.71725766125135,2022,202212,2022-03-20,Fortaleza,1ª Região Fortaleza
CE,230440,13,16.37107571828563,2022,202213,2022-03-27,Fortaleza,1ª Região Fortaleza
CE,230440,14,31.65574137746306,2022,202214,2022-04-03,Fortaleza,1ª Região Fortaleza
CE,230440,15,32.892001099896525,2022,202215,2022-04-10,Fortaleza,1ª Região Fortaleza
CE,230440,16,40.122247355340754,2022,202216,2022-04-17,Fortaleza,1ª Região Fortaleza
CE,230440,17,43.793564106809846,2022,202217,2022-04-24,Fortaleza,1ª Região Fortaleza
CE,230440,18,41.69566882025608,2022,202218,2022-05-01,Fortaleza,1ª Região Fortaleza
CE,230440,19,28.65874811095768,2022,202219,2022-05-08,Fortaleza,1ª Região Fortaleza
CE,230440,20,8.091881819564522,2022,202220,2022-05-15,Fortaleza,1ª Região Fortaleza
CE,230445,2,6.067961165048543,2022,202202,2022-01-09,Fortim,7ª Região Aracati
CE,230445,12,6.067961165048543,2022,202212,2022-03-20,Fortim,7ª Região Aracati
CE,230445,13,6.067961165048543,2022,202213,2022-03-27,Fortim,7ª Região Aracati
CE,230445,14,6.067961165048543,2022,202214,2022-04-03,Fortim,7ª Região Aracati
CE,230445,16,6.067961165048543,2022,202216,2022-04-17,Fortim,7ª Região Aracati
CE,230445,18,24.271844660194173,2022,202218,2022-05-01,Fortim,7ª Região Aracati
CE,230445,20,6.067961165048543,2022,202220,2022-05-15,Fortim,7ª Região Aracati
CE,230460,19,13.126804935678656,2022,202219,2022-05-08,General Sampaio,2ª Região Caucaia
CE,230470,7,1.8265507415796007,2022,202207,2022-02-13,Granja,16ª Região Camocim
CE,230470,9,3.6531014831592015,2022,202209,2022-02-27,Granja,16ª Região Camocim
CE,230470,10,1.8265507415796007,2022,202210,2022-03-06,Granja,16ª Região Camocim
CE,230470,11,1.8265507415796007,2022,202211,2022-03-13,Granja,16ª Região Camocim
CE,230470,12,3.6531014831592015,2022,202212,2022-03-20,Granja,16ª Região Camocim
CE,230470,13,1.8265507415796007,2022,202213,2022-03-27,Granja,16ª Região Camocim
CE,230470,14,1.8265507415796007,2022,202214,2022-04-03,Granja,16ª Região Camocim
CE,230470,15,1.8265507415796007,2022,202215,2022-04-10,Granja,16ª Região Camocim
CE,230470,17,3.6531014831592015,2022,202217,2022-04-24,Granja,16ª Região Camocim
CE,230470,18,9.132753707898006,2022,202218,2022-05-01,Granja,16ª Região Camocim
CE,230470,19,5.479652224738803,2022,202219,2022-05-08,Granja,16ª Região Camocim
CE,230470,20,3.6531014831592015,2022,202220,2022-05-15,Granja,16ª Região Camocim
CE,230480,11,61.93228736581337,2022,202211,2022-03-13,Granjeiro,21ª Região Juazeiro do Norte
CE,230480,13,20.644095788604456,2022,202213,2022-03-27,Granjeiro,21ª Região Juazeiro do Norte
CE,230480,15,41.28819157720891,2022,202215,2022-04-10,Granjeiro,21ª Região Juazeiro do Norte
CE,230480,16,20.644095788604456,2022,202216,2022-04-17,Granjeiro,21ª Região Juazeiro do Norte
CE,230480,17,103.22047894302229,2022,202217,2022-04-24,Granjeiro,21ª Região Juazeiro do Norte
CE,230480,18,61.93228736581337,2022,202218,2022-05-01,Granjeiro,21ª Região Juazeiro do Norte
CE,230480,19,20.644095788604456,2022,202219,2022-05-08,Granjeiro,21ª Região Juazeiro do Norte
CE,230480,20,20.644095788604456,2022,202220,2022-05-15,Granjeiro,21ª Região Juazeiro do Norte
CE,230490,3,9.035056017347308,2022,202203,2022-01-16,Groaíras,11ª Região Sobral
CE,230490,6,9.035056017347308,2022,202206,2022-02-06,Groaíras,11ª Região Sobral
CE,230490,10,27.10516805204192,2022,202210,2022-03-06,Groaíras,11ª Região Sobral
CE,230490,11,18.070112034694617,2022,202211,2022-03-13,Groaíras,11ª Região Sobral
CE,230490,12,135.52584026020963,2022,202212,2022-03-20,Groaíras,11ª Região Sobral
CE,230490,13,117.455728225515,2022,202213,2022-03-27,Groaíras,11ª Região Sobral
CE,230490,14,171.66606432959884,2022,202214,2022-04-03,Groaíras,11ª Região Sobral
CE,230490,15,198.7712323816408,2022,202215,2022-04-10,Groaíras,11ª Região Sobral
CE,230490,16,262.016624503072,2022,202216,2022-04-17,Groaíras,11ª Região Sobral
CE,230490,17,343.3321286591977,2022,202217,2022-04-24,Groaíras,11ª Região Sobral
CE,230490,18,388.50740874593424,2022,202218,2022-05-01,Groaíras,11ª Região Sobral
CE,230490,19,325.2620166245031,2022,202219,2022-05-08,Groaíras,11ª Região Sobral
CE,230490,20,271.05168052041927,2022,202220,2022-05-15,Groaíras,11ª Região Sobral
CE,230495,3,3.83670963781461,2022,202203,2022-01-16,Guaiúba,3ª Região Maracanaú
CE,230495,4,11.51012891344383,2022,202204,2022-01-23,Guaiúba,3ª Região Maracanaú
CE,230495,6,7.67341927562922,2022,202206,2022-02-06,Guaiúba,3ª Região Maracanaú
CE,230495,7,7.67341927562922,2022,202207,2022-02-13,Guaiúba,3ª Região Maracanaú
CE,230495,8,3.83670963781461,2022,202208,2022-02-20,Guaiúba,3ª Região Maracanaú
CE,230495,9,3.83670963781461,2022,202209,2022-02-27,Guaiúba,3ª Região Maracanaú
CE,230495,10,3.83670963781461,2022,202210,2022-03-06,Guaiúba,3ª Região Maracanaú
CE,230495,12,3.83670963781461,2022,202212,2022-03-20,Guaiúba,3ª Região Maracanaú
CE,230495,13,11.51012891344383,2022,202213,2022-03-27,Guaiúba,3ª Região Maracanaú
CE,230495,14,7.67341927562922,2022,202214,2022-04-03,Guaiúba,3ª Região Maracanaú
CE,230495,15,7.67341927562922,2022,202215,2022-04-10,Guaiúba,3ª Região Maracanaú
CE,230495,16,11.51012891344383,2022,202216,2022-04-17,Guaiúba,3ª Região Maracanaú
CE,230495,17,15.34683855125844,2022,202217,2022-04-24,Guaiúba,3ª Região Maracanaú
CE,230495,18,30.69367710251688,2022,202218,2022-05-01,Guaiúba,3ª Região Maracanaú
CE,230495,19,3.83670963781461,2022,202219,2022-05-08,Guaiúba,3ª Região Maracanaú
CE,230500,12,4.921017666453422,2022,202212,2022-03-20,Guaraciaba do Norte,13ª Região Tianguá
CE,230500,15,2.460508833226711,2022,202215,2022-04-10,Guaraciaba do Norte,13ª Região Tianguá
CE,230500,16,4.921017666453422,2022,202216,2022-04-17,Guaraciaba do Norte,13ª Região Tianguá
CE,230500,17,2.460508833226711,2022,202217,2022-04-24,Guaraciaba do Norte,13ª Região Tianguá
CE,230500,18,2.460508833226711,2022,202218,2022-05-01,Guaraciaba do Norte,13ª Região Tianguá
CE,230510,7,19.25669170036588,2022,202207,2022-02-13,Guaramiranga,4ª Região Baturité
CE,230510,11,38.51338340073176,2022,202211,2022-03-13,Guaramiranga,4ª Região Baturité
CE,230510,12,38.51338340073176,2022,202212,2022-03-20,Guaramiranga,4ª Região Baturité
CE,230510,13,19.25669170036588,2022,202213,2022-03-27,Guaramiranga,4ª Região Baturité
CE,230510,14,38.51338340073176,2022,202214,2022-04-03,Guaramiranga,4ª Região Baturité
CE,230510,15,19.25669170036588,2022,202215,2022-04-10,Guaramiranga,4ª Região Baturité
CE,230510,16,77.02676680146351,2022,202216,2022-04-17,Guaramiranga,4ª Região Baturité
CE,230510,17,57.770075101097625,2022,202217,2022-04-24,Guaramiranga,4ª Região Baturité
CE,230510,18,19.25669170036588,2022,202218,2022-05-01,Guaramiranga,4ª Região Baturité
CE,230510,19,96.2834585018294,2022,202219,2022-05-08,Guaramiranga,4ª Região Baturité
CE,230523,1,5.940270579324888,2022,202201,2022-01-02,Horizonte,22ª Região Cascavel
CE,230523,2,1.485067644831222,2022,202202,2022-01-09,Horizonte,22ª Região Cascavel
CE,230523,3,1.485067644831222,2022,202203,2022-01-16,Horizonte,22ª Região Cascavel
CE,230523,4,1.485067644831222,2022,202204,2022-01-23,Horizonte,22ª Região Cascavel
CE,230523,5,1.485067644831222,2022,202205,2022-01-30,Horizonte,22ª Região Cascavel
CE,230523,7,1.485067644831222,2022,202207,2022-02-13,Horizonte,22ª Região Cascavel
CE,230523,8,4.455202934493666,2022,202208,2022-02-20,Horizonte,22ª Região Cascavel
CE,230523,11,2.970135289662444,2022,202211,2022-03-13,Horizonte,22ª Região Cascavel
CE,230523,12,2.970135289662444,2022,202212,2022-03-20,Horizonte,22ª Região Cascavel
CE,230523,13,2.970135289662444,2022,202213,2022-03-27,Horizonte,22ª Região Cascavel
CE,230523,14,5.940270579324888,2022,202214,2022-04-03,Horizonte,22ª Região Cascavel
CE,230523,15,1.485067644831222,2022,202215,2022-04-10,Horizonte,22ª Região Cascavel
CE,230523,17,8.910405868987333,2022,202217,2022-04-24,Horizonte,22ª Região Cascavel
CE,230523,18,2.970135289662444,2022,202218,2022-05-01,Horizonte,22ª Região Cascavel
CE,230523,19,13.365608803480995,2022,202219,2022-05-08,Horizonte,22ª Região Cascavel
CE,230523,20,4.455202934493666,2022,202220,2022-05-15,Horizonte,22ª Região Cascavel
CE,230526,12,7.488953793155097,2022,202212,2022-03-20,Ibaretama,8ª Região Quixadá
CE,230526,14,7.488953793155097,2022,202214,2022-04-03,Ibaretama,8ª Região Quixadá
CE,230526,17,7.488953793155097,2022,202217,2022-04-24,Ibaretama,8ª Região Quixadá
CE,230530,13,12.00144017282074,2022,202213,2022-03-27,Ibiapina,13ª Região Tianguá
CE,230530,14,8.000960115213825,2022,202214,2022-04-03,Ibiapina,13ª Região Tianguá
CE,230530,16,8.000960115213825,2022,202216,2022-04-17,Ibiapina,13ª Região Tianguá
CE,230530,18,12.00144017282074,2022,202218,2022-05-01,Ibiapina,13ª Região Tianguá
CE,230530,19,8.000960115213825,2022,202219,2022-05-08,Ibiapina,13ª Região Tianguá
CE,230530,20,4.000480057606913,2022,202220,2022-05-15,Ibiapina,13ª Região Tianguá
CE,230533,11,7.984031936127745,2022,202211,2022-03-13,Ibicuitinga,8ª Região Quixadá
CE,230533,14,39.92015968063872,2022,202214,2022-04-03,Ibicuitinga,8ª Região Quixadá
CE,230533,15,63.87225548902196,2022,202215,2022-04-10,Ibicuitinga,8ª Região Quixadá
CE,230533,16,47.90419161676647,2022,202216,2022-04-17,Ibicuitinga,8ª Região Quixadá
CE,230533,17,119.76047904191616,2022,202217,2022-04-24,Ibicuitinga,8ª Região Quixadá
CE,230533,18,263.47305389221555,2022,202218,2022-05-01,Ibicuitinga,8ª Região Quixadá
CE,230533,19,79.84031936127744,2022,202219,2022-05-08,Ibicuitinga,8ª Região Quixadá
CE,230535,4,5.016554630279924,2022,202204,2022-01-23,Icapuí,7ª Região Aracati
CE,230535,10,5.016554630279924,2022,202210,2022-03-06,Icapuí,7ª Região Aracati
CE,230535,12,10.033109260559849,2022,202212,2022-03-20,Icapuí,7ª Região Aracati
CE,230535,13,20.066218521119698,2022,202213,2022-03-27,Icapuí,7ª Região Aracati
CE,230535,14,85.2814287147587,2022,202214,2022-04-03,Icapuí,7ª Região Aracati
CE,230535,15,135.44697501755795,2022,202215,2022-04-10,Icapuí,7ª Região Aracati
CE,230535,16,85.2814287147587,2022,202216,2022-04-17,Icapuí,7ª Região Aracati
CE,230535,17,145.4800842781178,2022,202217,2022-04-24,Icapuí,7ª Região Aracati
CE,230535,18,105.3476472358784,2022,202218,2022-05-01,Icapuí,7ª Região Aracati
CE,230540,8,1.4701990649533947,2022,202208,2022-02-20,Icó,17ª Região Icó
CE,230540,17,1.4701990649533947,2022,202217,2022-04-24,Icó,17ª Região Icó
CE,230540,18,11.761592519627158,2022,202218,2022-05-01,Icó,17ª Região Icó
CE,230540,19,35.28477755888147,2022,202219,2022-05-08,Icó,17ª Região Icó
CE,230540,20,22.05298597430092,2022,202220,2022-05-15,Icó,17ª Região Icó
CE,230550,2,0.975628792756932,2022,202202,2022-01-09,Iguatu,18ª Região Iguatú
CE,230550,3,1.951257585513864,2022,202203,2022-01-16,Iguatu,18ª Região Iguatú
CE,230550,6,0.975628792756932,2022,202206,2022-02-06,Iguatu,18ª Região Iguatú
CE,230550,7,0.975628792756932,2022,202207,2022-02-13,Iguatu,18ª Região Iguatú
CE,230550,8,0.975628792756932,2022,202208,2022-02-20,Iguatu,18ª Região Iguatú
CE,230550,9,0.975628792756932,2022,202209,2022-02-27,Iguatu,18ª Região Iguatú
CE,230550,10,3.902515171027728,2022,202210,2022-03-06,Iguatu,18ª Região Iguatú
CE,230550,11,7.805030342055455,2022,202211,2022-03-13,Iguatu,18ª Região Iguatú
CE,230550,12,1.951257585513864,2022,202212,2022-03-20,Iguatu,18ª Região Iguatú
CE,230550,13,4.87814396378466,2022,202213,2022-03-27,Iguatu,18ª Região Iguatú
CE,230550,14,2.926886378270796,2022,202214,2022-04-03,Iguatu,18ª Região Iguatú
CE,230550,15,2.926886378270796,2022,202215,2022-04-10,Iguatu,18ª Região Iguatú
CE,230550,16,4.87814396378466,2022,202216,2022-04-17,Iguatu,18ª Região Iguatú
CE,230550,17,7.805030342055455,2022,202217,2022-04-24,Iguatu,18ª Região Iguatú
CE,230550,18,5.853772756541591,2022,202218,2022-05-01,Iguatu,18ª Região Iguatú
CE,230550,19,10.73191672032625,2022,202219,2022-05-08,Iguatu,18ª Região Iguatú
CE,230550,20,1.951257585513864,2022,202220,2022-05-15,Iguatu,18ª Região Iguatú
CE,230560,16,3.820001528000612,2022,202216,2022-04-17,Independência,15ª Região Crateús
CE,230560,18,11.460004584001831,2022,202218,2022-05-01,Independência,15ª Região Crateús
CE,230560,19,30.560012224004893,2022,202219,2022-05-08,Independência,15ª Região Crateús
CE,230560,20,11.460004584001831,2022,202220,2022-05-15,Independência,15ª Região Crateús
CE,230565,15,8.625894936599671,2022,202215,2022-04-10,Ipaporanga,15ª Região Crateús
CE,230565,17,8.625894936599671,2022,202217,2022-04-24,Ipaporanga,15ª Região Crateús
CE,230570,6,8.023750300890637,2022,202206,2022-02-06,Ipaumirim,17ª Região Icó
CE,230570,18,16.047500601781273,2022,202218,2022-05-01,Ipaumirim,17ª Região Icó
CE,230580,5,2.38299494805071,2022,202205,2022-01-30,Ipu,11ª Região Sobral
CE,230580,6,4.76598989610142,2022,202206,2022-02-06,Ipu,11ª Região Sobral
CE,230580,7,7.148984844152131,2022,202207,2022-02-13,Ipu,11ª Região Sobral
CE,230580,8,11.914974740253552,2022,202208,2022-02-20,Ipu,11ª Região Sobral
CE,230580,9,16.68096463635497,2022,202209,2022-02-27,Ipu,11ª Região Sobral
CE,230580,10,28.595939376608523,2022,202210,2022-03-06,Ipu,11ª Região Sobral
CE,230580,11,26.21294442855781,2022,202211,2022-03-13,Ipu,11ª Região Sobral
CE,230580,12,28.595939376608523,2022,202212,2022-03-20,Ipu,11ª Região Sobral
CE,230580,13,30.97893432465923,2022,202213,2022-03-27,Ipu,11ª Região Sobral
CE,230580,14,30.97893432465923,2022,202214,2022-04-03,Ipu,11ª Região Sobral
CE,230580,15,16.68096463635497,2022,202215,2022-04-10,Ipu,11ª Região Sobral
CE,230580,16,23.829949480507103,2022,202216,2022-04-17,Ipu,11ª Região Sobral
CE,230580,17,35.74492422076065,2022,202217,2022-04-24,Ipu,11ª Região Sobral
CE,230580,18,26.21294442855781,2022,202218,2022-05-01,Ipu,11ª Região Sobral
CE,230580,19,57.19187875321705,2022,202219,2022-05-08,Ipu,11ª Região Sobral
CE,230580,20,23.829949480507103,2022,202220,2022-05-15,Ipu,11ª Região Sobral
CE,230590,10,5.24026620552324,2022,202210,2022-03-06,Ipueiras,15ª Região Crateús
CE,230590,12,5.24026620552324,2022,202212,2022-03-20,Ipueiras,15ª Região Crateús
CE,230590,14,2.62013310276162,2022,202214,2022-04-03,Ipueiras,15ª Região Crateús
CE,230590,15,5.24026620552324,2022,202215,2022-04-10,Ipueiras,15ª Região Crateús
CE,230590,17,2.62013310276162,2022,202217,2022-04-24,Ipueiras,15ª Região Crateús
CE,230590,19,2.62013310276162,2022,202219,2022-05-08,Ipueiras,15ª Região Crateús
CE,230600,7,13.988948730502903,2022,202207,2022-02-13,Iracema,10ª Região Limoeiro do Norte
CE,230600,17,6.994474365251452,2022,202217,2022-04-24,Iracema,10ª Região Limoeiro do Norte
CE,230600,18,48.96132055676016,2022,202218,2022-05-01,Iracema,10ª Região Limoeiro do Norte
CE,230600,19,41.96684619150871,2022,202219,2022-05-08,Iracema,10ª Região Limoeiro do Norte
CE,230610,17,4.139758238118894,2022,202217,2022-04-24,Irauçuba,11ª Região Sobral
CE,230620,16,12.776287210936502,2022,202216,2022-04-17,Itaiçaba,7ª Região Aracati
CE,230620,17,12.776287210936502,2022,202217,2022-04-24,Itaiçaba,7ª Região Aracati
CE,230620,18,12.776287210936502,2022,202218,2022-05-01,Itaiçaba,7ª Região Aracati
CE,230620,19,12.776287210936502,2022,202219,2022-05-08,Itaiçaba,7ª Região Aracati
CE,230625,3,2.632964718272776,2022,202203,2022-01-16,Itaitinga,1ª Região Fortaleza
CE,230625,6,7.898894154818325,2022,202206,2022-02-06,Itaitinga,1ª Região Fortaleza
CE,230625,7,23.696682464454977,2022,202207,2022-02-13,Itaitinga,1ª Região Fortaleza
CE,230625,8,2.632964718272776,2022,202208,2022-02-20,Itaitinga,1ª Região Fortaleza
CE,230625,9,7.898894154818325,2022,202209,2022-02-27,Itaitinga,1ª Região Fortaleza
CE,230625,10,2.632964718272776,2022,202210,2022-03-06,Itaitinga,1ª Região Fortaleza
CE,230625,12,2.632964718272776,2022,202212,2022-03-20,Itaitinga,1ª Região Fortaleza
CE,230625,13,2.632964718272776,2022,202213,2022-03-27,Itaitinga,1ª Região Fortaleza
CE,230625,16,2.632964718272776,2022,202216,2022-04-17,Itaitinga,1ª Região Fortaleza
CE,230625,17,10.5318588730911,2022,202217,2022-04-24,Itaitinga,1ª Região Fortaleza
CE,230625,19,5.265929436545551,2022,202219,2022-05-08,Itaitinga,1ª Região Fortaleza
CE,230630,14,3.796867584243,2022,202214,2022-04-03,Itapagé,2ª Região Caucaia
CE,230630,19,1.8984337921215,2022,202219,2022-05-08,Itapagé,2ª Região Caucaia
CE,230630,20,1.8984337921215,2022,202220,2022-05-15,Itapagé,2ª Região Caucaia
CE,230640,5,2.3191453176456034,2022,202205,2022-01-30,Itapipoca,6ª Região Itapipoca
CE,230640,6,2.3191453176456034,2022,202206,2022-02-06,Itapipoca,6ª Região Itapipoca
CE,230640,7,6.957435952936811,2022,202207,2022-02-13,Itapipoca,6ª Região Itapipoca
CE,230640,8,0.7730484392152012,2022,202208,2022-02-20,Itapipoca,6ª Região Itapipoca
CE,230640,9,6.184387513721609,2022,202209,2022-02-27,Itapipoca,6ª Região Itapipoca
CE,230640,10,3.8652421960760064,2022,202210,2022-03-06,Itapipoca,6ª Região Itapipoca
CE,230640,11,12.36877502744322,2022,202211,2022-03-13,Itapipoca,6ª Região Itapipoca
CE,230640,12,46.38290635291207,2022,202212,2022-03-20,Itapipoca,6ª Região Itapipoca
CE,230640,13,51.79424542741849,2022,202213,2022-03-27,Itapipoca,6ª Região Itapipoca
CE,230640,14,76.53179548230493,2022,202214,2022-04-03,Itapipoca,6ª Região Itapipoca
CE,230640,15,74.21265016465931,2022,202215,2022-04-10,Itapipoca,6ª Região Itapipoca
CE,230640,16,96.63105490190016,2022,202216,2022-04-17,Itapipoca,6ª Região Itapipoca
CE,230640,17,112.8650721254194,2022,202217,2022-04-24,Itapipoca,6ª Região Itapipoca
CE,230640,18,150.74444564696424,2022,202218,2022-05-01,Itapipoca,6ª Região Itapipoca
CE,230640,19,127.55299247050822,2022,202219,2022-05-08,Itapipoca,6ª Região Itapipoca
