ID_MN_RESI,UF,REGSAUDE,NU_ANO,MASCULINO_MUN,FEMININO_MUN,MASCULINO_UF,FEMININO_UF,MASCULINO_RS,FEMININO_RS,MUNICIPIO,ANO,DATA,RAZAO_MUN,RAZAO_UF,RAZAO_RS
120025,AC,Alto Acre,2022,13.0,7.0,1713,1959,110,80.0,Epitaciolândia,2022,2022-01-01,1.8571428571428572,0.8744257274119449,1.375
120030,AC,Juruá e Tarauacá/Envira,2022,102.0,156.0,1713,1959,1163,1393.0,Feijó,2022,2022-01-01,0.6538461538461539,0.8744257274119449,0.8348887293610912
120033,AC,Juruá e Tarauacá/Envira,2022,70.0,77.0,1713,1959,1163,1393.0,Mâncio Lima,2022,2022-01-01,0.9090909090909091,0.8744257274119449,0.8348887293610912
120034,AC,Baixo Acre e Purus,2022,4.0,2.0,1713,1959,440,486.0,Manoel Urbano,2022,2022-01-01,2.0,0.8744257274119449,0.9053497942386831
120035,AC,Juruá e Tarauacá/Envira,2022,45.0,39.0,1713,1959,1163,1393.0,Marechal Thaumaturgo,2022,2022-01-01,1.1538461538461537,0.8744257274119449,0.8348887293610912
120038,AC,Baixo Acre e Purus,2022,9.0,6.0,1713,1959,440,486.0,Plácido de Castro,2022,2022-01-01,1.5,0.8744257274119449,0.9053497942386831
120039,AC,Juruá e Tarauacá/Envira,2022,22.0,17.0,1713,1959,1163,1393.0,Porto Walter,2022,2022-01-01,1.2941176470588236,0.8744257274119449,0.8348887293610912
120040,AC,Baixo Acre e Purus,2022,287.0,282.0,1713,1959,440,486.0,Rio Branco,2022,2022-01-01,1.0177304964539007,0.8744257274119449,0.9053497942386831
120042,AC,Juruá e Tarauacá/Envira,2022,78.0,87.0,1713,1959,1163,1393.0,Rodrigues Alves,2022,2022-01-01,0.896551724137931,0.8744257274119449,0.8348887293610912
120043,AC,Baixo Acre e Purus,2022,,2.0,1713,1959,440,486.0,Santa Rosa do Purus,2022,2022-01-01,,0.8744257274119449,0.9053497942386831
120045,AC,Baixo Acre e Purus,2022,14.0,11.0,1713,1959,440,486.0,Senador Guiomard,2022,2022-01-01,1.2727272727272727,0.8744257274119449,0.9053497942386831
120050,AC,Baixo Acre e Purus,2022,107.0,169.0,1713,1959,440,486.0,Sena Madureira,2022,2022-01-01,0.6331360946745562,0.8744257274119449,0.9053497942386831
120060,AC,Juruá e Tarauacá/Envira,2022,12.0,12.0,1713,1959,1163,1393.0,Tarauacá,2022,2022-01-01,1.0,0.8744257274119449,0.8348887293610912
120070,AC,Alto Acre,2022,13.0,7.0,1713,1959,110,80.0,Xapuri,2022,2022-01-01,1.8571428571428572,0.8744257274119449,1.375
120080,AC,Baixo Acre e Purus,2022,5.0,3.0,1713,1959,440,486.0,Porto Acre,2022,2022-01-01,1.6666666666666667,0.8744257274119449,0.9053497942386831
130002,AM,Triângulo,2022,36.0,31.0,1460,1557,248,259.0,Alvarães,2022,2022-01-01,1.1612903225806452,0.9377007064868337,0.9575289575289575
130010,AM,Rio Negro e Solimões,2022,,1.0,1460,1557,118,115.0,Anori,2022,2022-01-01,,0.9377007064868337,1.0260869565217392
130020,AM,Alto Solimões,2022,2.0,2.0,1460,1557,53,51.0,Atalaia do Norte,2022,2022-01-01,1.0,0.9377007064868337,1.0392156862745099
130040,AM,Manaus; Entorno e Alto Rio Negro,2022,1.0,,1460,1557,461,465.0,Barcelos,2022,2022-01-01,,0.9377007064868337,0.9913978494623656
130050,AM,Baixo Amazonas,2022,1.0,,1460,1557,258,295.0,Barreirinha,2022,2022-01-01,,0.9377007064868337,0.8745762711864407
130070,AM,Regional Purus,2022,2.0,3.0,1460,1557,111,141.0,Boca do Acre,2022,2022-01-01,0.6666666666666666,0.9377007064868337,0.7872340425531915
130080,AM,Rio Madeira,2022,4.0,9.0,1460,1557,177,189.0,Borba,2022,2022-01-01,0.4444444444444444,0.9377007064868337,0.9365079365079365
130100,AM,Regional Juruá,2022,9.0,15.0,1460,1557,269,317.0,Carauari,2022,2022-01-01,0.6,0.9377007064868337,0.8485804416403786
130110,AM,Manaus; Entorno e Alto Rio Negro,2022,1.0,,1460,1557,461,465.0,Careiro,2022,2022-01-01,,0.9377007064868337,0.9913978494623656
130120,AM,Rio Negro e Solimões,2022,64.0,74.0,1460,1557,118,115.0,Coari,2022,2022-01-01,0.8648648648648649,0.9377007064868337,1.0260869565217392
130130,AM,Rio Negro e Solimões,2022,,1.0,1460,1557,118,115.0,Codajás,2022,2022-01-01,,0.9377007064868337,1.0260869565217392
130140,AM,Regional Juruá,2022,5.0,6.0,1460,1557,269,317.0,Eirunepé,2022,2022-01-01,0.8333333333333334,0.9377007064868337,0.8485804416403786
130150,AM,Regional Juruá,2022,109.0,150.0,1460,1557,269,317.0,Envira,2022,2022-01-01,0.7266666666666667,0.9377007064868337,0.8485804416403786
130160,AM,Alto Solimões,2022,1.0,1.0,1460,1557,53,51.0,Fonte Boa,2022,2022-01-01,1.0,0.9377007064868337,1.0392156862745099
130165,AM,Regional Juruá,2022,79.0,70.0,1460,1557,269,317.0,Guajará,2022,2022-01-01,1.1285714285714286,0.9377007064868337,0.8485804416403786
130170,AM,Rio Madeira,2022,77.0,100.0,1460,1557,177,189.0,Humaitá,2022,2022-01-01,0.77,0.9377007064868337,0.9365079365079365
130180,AM,Regional Juruá,2022,67.0,76.0,1460,1557,269,317.0,Ipixuna,2022,2022-01-01,0.881578947368421,0.9377007064868337,0.8485804416403786
130185,AM,Manaus; Entorno e Alto Rio Negro,2022,34.0,39.0,1460,1557,461,465.0,Iranduba,2022,2022-01-01,0.8717948717948718,0.9377007064868337,0.9913978494623656
130190,AM,Médio Amazonas,2022,7.0,7.0,1460,1557,8,7.0,Itacoatiara,2022,2022-01-01,1.0,0.9377007064868337,1.1428571428571428
130210,AM,Triângulo,2022,75.0,102.0,1460,1557,248,259.0,Japurá,2022,2022-01-01,0.7352941176470589,0.9377007064868337,0.9575289575289575
130220,AM,Triângulo,2022,1.0,,1460,1557,248,259.0,Juruá,2022,2022-01-01,,0.9377007064868337,0.9575289575289575
130230,AM,Alto Solimões,2022,5.0,6.0,1460,1557,53,51.0,Jutaí,2022,2022-01-01,0.8333333333333334,0.9377007064868337,1.0392156862745099
130240,AM,Regional Purus,2022,12.0,11.0,1460,1557,111,141.0,Lábrea,2022,2022-01-01,1.0909090909090908,0.9377007064868337,0.7872340425531915
130250,AM,Rio Negro e Solimões,2022,37.0,27.0,1460,1557,118,115.0,Manacapuru,2022,2022-01-01,1.3703703703703705,0.9377007064868337,1.0260869565217392
130260,AM,Manaus; Entorno e Alto Rio Negro,2022,417.0,417.0,1460,1557,461,465.0,Manaus,2022,2022-01-01,1.0,0.9377007064868337,0.9913978494623656
130270,AM,Rio Madeira,2022,95.0,80.0,1460,1557,177,189.0,Manicoré,2022,2022-01-01,1.1875,0.9377007064868337,0.9365079365079365
130280,AM,Triângulo,2022,1.0,,1460,1557,248,259.0,Maraã,2022,2022-01-01,,0.9377007064868337,0.9575289575289575
130290,AM,Baixo Amazonas,2022,2.0,2.0,1460,1557,258,295.0,Maués,2022,2022-01-01,1.0,0.9377007064868337,0.8745762711864407
130320,AM,Rio Negro e Solimões,2022,17.0,12.0,1460,1557,118,115.0,Novo Airão,2022,2022-01-01,1.4166666666666667,0.9377007064868337,1.0260869565217392
130330,AM,Rio Madeira,2022,1.0,,1460,1557,177,189.0,Novo Aripuanã,2022,2022-01-01,,0.9377007064868337,0.9365079365079365
130340,AM,Baixo Amazonas,2022,12.0,11.0,1460,1557,258,295.0,Parintins,2022,2022-01-01,1.0909090909090908,0.9377007064868337,0.8745762711864407
130350,AM,Regional Purus,2022,,1.0,1460,1557,111,141.0,Pauini,2022,2022-01-01,,0.9377007064868337,0.7872340425531915
130353,AM,Manaus; Entorno e Alto Rio Negro,2022,3.0,3.0,1460,1557,461,465.0,Presidente Figueiredo,2022,2022-01-01,1.0,0.9377007064868337,0.9913978494623656
130356,AM,Manaus; Entorno e Alto Rio Negro,2022,4.0,2.0,1460,1557,461,465.0,Rio Preto da Eva,2022,2022-01-01,2.0,0.9377007064868337,0.9913978494623656
130370,AM,Alto Solimões,2022,,1.0,1460,1557,53,51.0,Santo Antônio do Içá,2022,2022-01-01,,0.9377007064868337,1.0392156862745099
130380,AM,Manaus; Entorno e Alto Rio Negro,2022,1.0,4.0,1460,1557,461,465.0,São Gabriel da Cachoeira,2022,2022-01-01,0.25,0.9377007064868337,0.9913978494623656
130390,AM,Alto Solimões,2022,1.0,,1460,1557,53,51.0,São Paulo de Olivença,2022,2022-01-01,,0.9377007064868337,1.0392156862745099
130406,AM,Alto Solimões,2022,44.0,40.0,1460,1557,53,51.0,Tabatinga,2022,2022-01-01,1.1,0.9377007064868337,1.0392156862745099
130410,AM,Regional Purus,2022,97.0,126.0,1460,1557,111,141.0,Tapauá,2022,2022-01-01,0.7698412698412699,0.9377007064868337,0.7872340425531915
130420,AM,Triângulo,2022,134.0,125.0,1460,1557,248,259.0,Tefé,2022,2022-01-01,1.072,0.9377007064868337,0.9575289575289575
130423,AM,Alto Solimões,2022,,1.0,1460,1557,53,51.0,Tonantins,2022,2022-01-01,,0.9377007064868337,1.0392156862745099
130426,AM,Triângulo,2022,1.0,1.0,1460,1557,248,259.0,Uarini,2022,2022-01-01,1.0,0.9377007064868337,0.9575289575289575
130430,AM,Médio Amazonas,2022,1.0,,1460,1557,8,7.0,Urucará,2022,2022-01-01,,0.9377007064868337,1.1428571428571428
140002,RR,Centro Norte,2022,3.0,2.0,63,74,661,724.0,Amajari,2022,2022-01-01,1.5,0.8513513513513513,0.9129834254143646
140005,RR,Centro Norte,2022,1.0,1.0,63,74,661,724.0,Alto Alegre,2022,2022-01-01,1.0,0.8513513513513513,0.9129834254143646
140010,RR,Centro Norte,2022,32.0,30.0,63,74,661,724.0,Boa Vista,2022,2022-01-01,1.0666666666666667,0.8513513513513513,0.9129834254143646
