ID_MN_RESI,REGSAUDE,UF,OBITOS_MUN,TOTAL_POPULACAO_MUN,TAXA_MORTALIDADE_MUN,OBITOS_UF,TOTAL_POPULACAO_UF,TAXA_MORTALIDADE_UF,OBITOS_RS,TOTAL_POPULACAO_RS,TAXA_MORTALIDADE_RS,ANO,MUNICIPIO
171630,Médio Norte Araguaia,TO,0,4849,0.0,4.0,1572866.0,0.002543128276661839,0.0,301862.0,0.0,2021,Pau D'Arco
171650,Cerrado Tocantins Araguaia,TO,0,13578,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Pedro Afonso
171670,Cerrado Tocantins Araguaia,TO,0,8205,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Colméia
171700,Amor Perfeito,TO,0,4447,0.0,4.0,1572866.0,0.002543128276661839,1.0,111395.0,0.008977063602495625,2021,Pindorama do Tocantins
171720,Médio Norte Araguaia,TO,0,3028,0.0,4.0,1572866.0,0.002543128276661839,0.0,301862.0,0.0,2021,Piraquê
171830,Bico do Papagaio,TO,0,8432,0.0,4.0,1572866.0,0.002543128276661839,0.0,209796.0,0.0,2021,Praia Norte
171870,Capim Dourado,TO,1,2834,0.35285815102328866,4.0,1572866.0,0.002543128276661839,2.0,375033.0,0.005332864041297698,2021,Rio dos Bois
172015,Capim Dourado,TO,0,1585,0.0,4.0,1572866.0,0.002543128276661839,2.0,375033.0,0.005332864041297698,2021,São Félix do Tocantins
172025,Ilha do Bananal,TO,0,3082,0.0,4.0,1572866.0,0.002543128276661839,1.0,184257.0,0.00542720222298203,2021,São Salvador do Tocantins
172030,Bico do Papagaio,TO,0,4805,0.0,4.0,1572866.0,0.002543128276661839,0.0,209796.0,0.0,2021,São Sebastião do Tocantins
172065,Amor Perfeito,TO,0,5403,0.0,4.0,1572866.0,0.002543128276661839,1.0,111395.0,0.008977063602495625,2021,Silvanópolis
172090,Sudeste,TO,0,16683,0.0,4.0,1572866.0,0.002543128276661839,0.0,98597.0,0.0,2021,Taguatinga
172097,Ilha do Bananal,TO,0,2793,0.0,4.0,1572866.0,0.002543128276661839,1.0,184257.0,0.00542720222298203,2021,Talismã
172208,Médio Norte Araguaia,TO,0,11683,0.0,4.0,1572866.0,0.002543128276661839,0.0,301862.0,0.0,2021,Wanderlândia
172210,Médio Norte Araguaia,TO,0,11540,0.0,4.0,1572866.0,0.002543128276661839,0.0,301862.0,0.0,2021,Xambioá
210043,Codó,MA,0,27053,0.0,0.0,7075181.0,0.0,0.0,309057.0,0.0,2021,Alto Alegre do Maranhão
210060,Imperatriz,MA,0,41435,0.0,0.0,7075181.0,0.0,0.0,542962.0,0.0,2021,Amarante do Maranhão
210090,Chapadinha,MA,0,46440,0.0,0.0,7075181.0,0.0,0.0,378364.0,0.0,2021,Araioses
210095,Barra do Corda,MA,0,32701,0.0,0.0,7075181.0,0.0,0.0,233372.0,0.0,2021,Arame
210125,Rosário,MA,0,17055,0.0,0.0,7075181.0,0.0,0.0,300897.0,0.0,2021,Bacabeira
210130,Pinheiro,MA,0,18582,0.0,0.0,7075181.0,0.0,0.0,397484.0,0.0,2021,Bacuri
210140,Balsas,MA,0,94887,0.0,0.0,7075181.0,0.0,0.0,226350.0,0.0,2021,Balsas
210160,Barra do Corda,MA,0,88212,0.0,0.0,7075181.0,0.0,0.0,233372.0,0.0,2021,Barra do Corda
210180,São João dos Patos,MA,0,5632,0.0,0.0,7075181.0,0.0,0.0,246109.0,0.0,2021,Benedito Leite
210215,Bacabal,MA,0,9188,0.0,0.0,7075181.0,0.0,0.0,269769.0,0.0,2021,Brejo de Areia
210255,Imperatriz,MA,0,14374,0.0,0.0,7075181.0,0.0,0.0,542962.0,0.0,2021,Campestre do Maranhão
210312,Pinheiro,MA,0,8673,0.0,0.0,7075181.0,0.0,0.0,397484.0,0.0,2021,Central do Maranhão
210315,Zé Doca,MA,0,13458,0.0,0.0,7075181.0,0.0,0.0,301090.0,0.0,2021,Centro do Guilherme
210370,Pinheiro,MA,0,32695,0.0,0.0,7075181.0,0.0,0.0,397484.0,0.0,2021,Cururupu
210400,Pedreiras,MA,0,17241,0.0,0.0,7075181.0,0.0,0.0,218926.0,0.0,2021,Esperantinópolis
210420,Presidente Dutra,MA,0,15552,0.0,0.0,7075181.0,0.0,0.0,290770.0,0.0,2021,Fortuna
210480,Barra do Corda,MA,0,69527,0.0,0.0,7075181.0,0.0,0.0,233372.0,0.0,2021,Grajaú
210520,Pedreiras,MA,0,11320,0.0,0.0,7075181.0,0.0,0.0,218926.0,0.0,2021,Igarapé Grande
210542,Açailândia,MA,0,26000,0.0,0.0,7075181.0,0.0,0.0,297408.0,0.0,2021,Itinga do Maranhão
210547,Barra do Corda,MA,0,16515,0.0,0.0,7075181.0,0.0,0.0,233372.0,0.0,2021,Jenipapo dos Vieiras
210596,Pedreiras,MA,0,11394,0.0,0.0,7075181.0,0.0,0.0,218926.0,0.0,2021,Lagoa Grande do Maranhão
210810,Bacabal,MA,0,21040,0.0,0.0,7075181.0,0.0,0.0,269769.0,0.0,2021,Paulo Ramos
210840,Pinheiro,MA,0,14318,0.0,0.0,7075181.0,0.0,0.0,397484.0,0.0,2021,Peri Mirim
210880,Itapecuru Mirim,MA,0,18625,0.0,0.0,7075181.0,0.0,0.0,384775.0,0.0,2021,Pirapemas
210900,Imperatriz,MA,0,23885,0.0,0.0,7075181.0,0.0,0.0,542962.0,0.0,2021,Porto Franco
210905,Pinheiro,MA,0,5975,0.0,0.0,7075181.0,0.0,0.0,397484.0,0.0,2021,Porto Rico do Maranhão
211020,Rosário,MA,0,37855,0.0,0.0,7075181.0,0.0,0.0,300897.0,0.0,2021,Santa Rita
211120,São Luís,MA,0,177687,0.0,0.0,7075181.0,0.0,0.0,1454626.0,0.0,2021,São José de Ribamar
211170,Viana,MA,0,22247,0.0,0.0,7075181.0,0.0,0.0,273027.0,0.0,2021,São Vicente Ferrer
211172,Santa Inês,MA,0,13914,0.0,0.0,7075181.0,0.0,0.0,394248.0,0.0,2021,Satubinha
211190,São João dos Patos,MA,0,10636,0.0,0.0,7075181.0,0.0,0.0,246109.0,0.0,2021,Sucupira do Norte
211230,Presidente Dutra,MA,0,41832,0.0,0.0,7075181.0,0.0,0.0,290770.0,0.0,2021,Tuntum
211250,Chapadinha,MA,0,58860,0.0,0.0,7075181.0,0.0,0.0,378364.0,0.0,2021,Tutóia
211285,Açailândia,MA,0,13392,0.0,0.0,7075181.0,0.0,0.0,297408.0,0.0,2021,Vila Nova dos Martírios
220025,Vale do Rio Guaribas,PI,0,7651,0.0,0.0,3273227.0,0.0,0.0,376792.0,0.0,2021,Alagoinha do Piauí
220040,Entre Rios,PI,0,40524,0.0,0.0,3273227.0,0.0,0.0,1232854.0,0.0,2021,Altos
220140,Entre Rios,PI,0,7032,0.0,0.0,3273227.0,0.0,0.0,1232854.0,0.0,2021,Barro Duro
220150,Cocais,PI,0,26857,0.0,0.0,3273227.0,0.0,0.0,401648.0,0.0,2021,Batalha
220177,Carnaubais,PI,0,6781,0.0,0.0,3273227.0,0.0,0.0,163350.0,0.0,2021,Boa Hora
220180,Vale do Rio Guaribas,PI,0,4500,0.0,0.0,3273227.0,0.0,0.0,376792.0,0.0,2021,Bocaina
220191,Planície Litorânea,PI,0,5630,0.0,0.0,3273227.0,0.0,0.0,280259.0,0.0,2021,Bom Princípio do Piauí
220202,Carnaubais,PI,0,8244,0.0,0.0,3273227.0,0.0,0.0,163350.0,0.0,2021,Buriti dos Montes
220208,Planície Litorânea,PI,0,7642,0.0,0.0,3273227.0,0.0,0.0,280259.0,0.0,2021,Cajueiro da Praia
220250,Serra da Capivara,PI,0,10916,0.0,0.0,3273227.0,0.0,0.0,148434.0,0.0,2021,Caracol
220275,Chapada das Mangabeiras,PI,0,6484,0.0,0.0,3273227.0,0.0,0.0,197346.0,0.0,2021,Colônia do Gurguéia
220323,Chapada das Mangabeiras,PI,0,4954,0.0,0.0,3273227.0,0.0,0.0,197346.0,0.0,2021,Currais
220330,Entre Rios,PI,0,13817,0.0,0.0,3273227.0,0.0,0.0,1232854.0,0.0,2021,Demerval Lobão
220342,Cocais,PI,0,4355,0.0,0.0,3273227.0,0.0,0.0,401648.0,0.0,2021,Domingos Mourão
220345,Serra da Capivara,PI,0,9556,0.0,0.0,3273227.0,0.0,0.0,148434.0,0.0,2021,Dom Inocêncio
220400,Vale do Sambito,PI,0,5348,0.0,0.0,3273227.0,0.0,0.0,106786.0,0.0,2021,Francinópolis
220430,Vale do Rio Guaribas,PI,0,11625,0.0,0.0,3273227.0,0.0,0.0,376792.0,0.0,2021,Fronteiras
220435,Vale do Rio Guaribas,PI,0,5442,0.0,0.0,3273227.0,0.0,0.0,376792.0,0.0,2021,Geminiano
220515,Vale do Rio Guaribas,PI,0,5741,0.0,0.0,3273227.0,0.0,0.0,376792.0,0.0,2021,Jacobina do Piauí
220520,Vale do Rio Guaribas,PI,0,19104,0.0,0.0,3273227.0,0.0,0.0,376792.0,0.0,2021,Jaicós
220557,Cocais,PI,0,6758,0.0,0.0,3273227.0,0.0,0.0,401648.0,0.0,2021,Lagoa de São Francisco
220580,Cocais,PI,0,25486,0.0,0.0,3273227.0,0.0,0.0,401648.0,0.0,2021,Luzilândia
220630,Entre Rios,PI,0,1246,0.0,0.0,3273227.0,0.0,0.0,1232854.0,0.0,2021,Miguel Leão
220635,Cocais,PI,0,6613,0.0,0.0,3273227.0,0.0,0.0,401648.0,0.0,2021,Milton Brandão
220660,Chapada das Mangabeiras,PI,0,10613,0.0,0.0,3273227.0,0.0,0.0,197346.0,0.0,2021,Monte Alegre do Piauí
220665,Chapada das Mangabeiras,PI,0,4532,0.0,0.0,3273227.0,0.0,0.0,197346.0,0.0,2021,Morro Cabeça no Tempo
220667,Cocais,PI,0,6796,0.0,0.0,3273227.0,0.0,0.0,401648.0,0.0,2021,Morro do Chapéu do Piauí
220669,Planície Litorânea,PI,0,9159,0.0,0.0,3273227.0,0.0,0.0,280259.0,0.0,2021,Murici dos Portelas
220670,Vale dos Rios Piauí e Itaueiras,PI,0,7339,0.0,0.0,3273227.0,0.0,0.0,208907.0,0.0,2021,Nazaré do Piauí
220672,Entre Rios,PI,0,8570,0.0,0.0,3273227.0,0.0,0.0,1232854.0,0.0,2021,Nazária
220675,Carnaubais,PI,0,4870,0.0,0.0,3273227.0,0.0,0.0,163350.0,0.0,2021,Nossa Senhora de Nazaré
220777,Vale do Rio Guaribas,PI,0,6392,0.0,0.0,3273227.0,0.0,0.0,376792.0,0.0,2021,Patos do Piauí
220779,Entre Rios,PI,0,4045,0.0,0.0,3273227.0,0.0,0.0,1232854.0,0.0,2021,Pau D'Arco do Piauí
220830,Cocais,PI,0,28791,0.0,0.0,3273227.0,0.0,0.0,401648.0,0.0,2021,Piracuruca
220840,Cocais,PI,0,63742,0.0,0.0,3273227.0,0.0,0.0,401648.0,0.0,2021,Piripiri
