UF,ID_MN_RESI,SEMANA,2021,2022,NU_ANO,SEM_PRI,DATA,MUNICIPIO,REGSAUDE
MG,316970,11,35.06311360448808,0,2022,202211,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,12,45.08114606291325,0,2022,202212,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,13,80.14425966740133,0,2022,202213,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,14,105.18934081346424,0,2022,202214,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,15,90.1622921258265,0,2022,202215,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,16,60.108194750550986,0,2022,202216,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,17,90.1622921258265,0,2022,202217,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,18,90.1622921258265,0,2022,202218,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,19,50.09016229212583,0,2022,202219,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,20,35.06311360448808,0,2022,202220,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,21,35.06311360448808,0,2022,202221,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,22,35.06311360448808,0,2022,202222,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,23,10.018032458425166,0,2022,202223,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,24,5.009016229212583,0,2022,202224,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,25,10.018032458425166,0,2022,202225,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,26,20.03606491685033,0,2022,202226,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,28,20.03606491685033,0,2022,202228,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,29,10.018032458425166,0,2022,202229,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,30,5.009016229212583,0,2022,202230,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,31,5.009016229212583,0,2022,202231,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,33,5.009016229212583,0,2022,202233,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,34,10.018032458425166,0,2022,202234,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,40,10.018032458425166,0,2022,202240,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,41,5.009016229212583,0,2022,202241,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,43,5.009016229212583,0,2022,202243,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,46,5.009016229212583,0,2022,202246,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316970,52,5.009016229212583,0,2022,202252,,Turmalina,Turmalina/Minas Novas/Capelinha
MG,316990,1,6.057878703960122,0,2022,202201,,Ubá,Ubá
MG,316990,2,8.654112434228745,0,2022,202202,,Ubá,Ubá
MG,316990,3,3.4616449736914983,0,2022,202203,,Ubá,Ubá
MG,316990,4,3.4616449736914983,0,2022,202204,,Ubá,Ubá
MG,316990,5,5.192467460537247,0,2022,202205,,Ubá,Ubá
MG,316990,6,2.596233730268624,0,2022,202206,,Ubá,Ubá
MG,316990,7,9.51952367765162,0,2022,202207,,Ubá,Ubá
MG,316990,8,1.7308224868457491,0,2022,202208,,Ubá,Ubá
MG,316990,9,12.115757407920244,0,2022,202209,,Ubá,Ubá
MG,316990,10,6.9232899473829965,0,2022,202210,,Ubá,Ubá
MG,316990,11,4.3270562171143725,0,2022,202211,,Ubá,Ubá
MG,316990,12,6.057878703960122,0,2022,202212,,Ubá,Ubá
MG,316990,13,6.057878703960122,0,2022,202213,,Ubá,Ubá
MG,316990,14,8.654112434228745,0,2022,202214,,Ubá,Ubá
MG,316990,15,2.596233730268624,0,2022,202215,,Ubá,Ubá
MG,316990,16,5.192467460537247,0,2022,202216,,Ubá,Ubá
MG,316990,17,6.057878703960122,0,2022,202217,,Ubá,Ubá
MG,316990,18,8.654112434228745,0,2022,202218,,Ubá,Ubá
MG,316990,19,5.192467460537247,0,2022,202219,,Ubá,Ubá
MG,316990,20,1.7308224868457491,0,2022,202220,,Ubá,Ubá
MG,316990,21,3.4616449736914983,0,2022,202221,,Ubá,Ubá
MG,316990,22,0.8654112434228746,0,2022,202222,,Ubá,Ubá
MG,316990,23,4.3270562171143725,0,2022,202223,,Ubá,Ubá
MG,316990,24,4.3270562171143725,0,2022,202224,,Ubá,Ubá
MG,316990,25,2.596233730268624,0,2022,202225,,Ubá,Ubá
MG,316990,27,1.7308224868457491,0,2022,202227,,Ubá,Ubá
MG,316990,37,0.8654112434228746,0,2022,202237,,Ubá,Ubá
MG,316990,39,0.8654112434228746,0,2022,202239,,Ubá,Ubá
MG,316990,40,0.8654112434228746,0,2022,202240,,Ubá,Ubá
MG,316990,41,0.8654112434228746,0,2022,202241,,Ubá,Ubá
MG,316990,42,0.8654112434228746,0,2022,202242,,Ubá,Ubá
MG,316990,44,1.7308224868457491,0,2022,202244,,Ubá,Ubá
MG,316990,45,1.7308224868457491,0,2022,202245,,Ubá,Ubá
MG,316990,46,0.8654112434228746,0,2022,202246,,Ubá,Ubá
MG,316990,47,2.596233730268624,0,2022,202247,,Ubá,Ubá
MG,316990,48,1.7308224868457491,0,2022,202248,,Ubá,Ubá
MG,316990,50,0.8654112434228746,0,2022,202250,,Ubá,Ubá
MG,316990,53,1.7308224868457491,0,2022,202253,,Ubá,Ubá
MG,317000,8,7.978935609989628,0,2022,202208,,Ubaí,Brasília de Minas/São Francisco
MG,317000,11,23.936806829968884,0,2022,202211,,Ubaí,Brasília de Minas/São Francisco
MG,317000,15,7.978935609989628,0,2022,202215,,Ubaí,Brasília de Minas/São Francisco
MG,317000,16,7.978935609989628,0,2022,202216,,Ubaí,Brasília de Minas/São Francisco
MG,317005,13,8.018603159329643,0,2022,202213,,Ubaporanga,Caratinga
MG,317010,1,2.396766761638549,0,2022,202201,,Uberaba,Uberaba
MG,317010,2,4.793533523277099,0,2022,202202,,Uberaba,Uberaba
MG,317010,3,6.89070443971083,0,2022,202203,,Uberaba,Uberaba
MG,317010,4,4.194341832867462,0,2022,202204,,Uberaba,Uberaba
MG,317010,5,5.093129368481918,0,2022,202205,,Uberaba,Uberaba
MG,317010,6,4.793533523277099,0,2022,202206,,Uberaba,Uberaba
MG,317010,7,5.093129368481918,0,2022,202207,,Uberaba,Uberaba
MG,317010,8,2.9959584520481872,0,2022,202208,,Uberaba,Uberaba
MG,317010,9,2.9959584520481872,0,2022,202209,,Uberaba,Uberaba
MG,317010,10,3.2955542972530054,0,2022,202210,,Uberaba,Uberaba
MG,317010,11,1.7975750712289122,0,2022,202211,,Uberaba,Uberaba
MG,317010,12,0.2995958452048187,0,2022,202212,,Uberaba,Uberaba
MG,317010,13,0.2995958452048187,0,2022,202213,,Uberaba,Uberaba
MG,317010,14,0.8987875356144561,0,2022,202214,,Uberaba,Uberaba
MG,317010,15,0.2995958452048187,0,2022,202215,,Uberaba,Uberaba
MG,317010,16,1.4979792260240936,0,2022,202216,,Uberaba,Uberaba
MG,317010,17,1.4979792260240936,0,2022,202217,,Uberaba,Uberaba
MG,317010,18,0.8987875356144561,0,2022,202218,,Uberaba,Uberaba
MG,317010,19,1.1983833808192748,0,2022,202219,,Uberaba,Uberaba
MG,317010,20,0.2995958452048187,0,2022,202220,,Uberaba,Uberaba
MG,317010,21,0.2995958452048187,0,2022,202221,,Uberaba,Uberaba
MG,317010,22,0.2995958452048187,0,2022,202222,,Uberaba,Uberaba
MG,317010,23,0.2995958452048187,0,2022,202223,,Uberaba,Uberaba
MG,317010,24,0.5991916904096374,0,2022,202224,,Uberaba,Uberaba
MG,317010,25,1.1983833808192748,0,2022,202225,,Uberaba,Uberaba
MG,317010,26,0.8987875356144561,0,2022,202226,,Uberaba,Uberaba
MG,317010,27,0.8987875356144561,0,2022,202227,,Uberaba,Uberaba
MG,317010,28,0.5991916904096374,0,2022,202228,,Uberaba,Uberaba
MG,317010,29,0.8987875356144561,0,2022,202229,,Uberaba,Uberaba
MG,317010,30,0.5991916904096374,0,2022,202230,,Uberaba,Uberaba
MG,317010,31,1.4979792260240936,0,2022,202231,,Uberaba,Uberaba
MG,317010,32,1.4979792260240936,0,2022,202232,,Uberaba,Uberaba
MG,317010,33,0.8987875356144561,0,2022,202233,,Uberaba,Uberaba
MG,317010,34,0.8987875356144561,0,2022,202234,,Uberaba,Uberaba
MG,317010,35,0.2995958452048187,0,2022,202235,,Uberaba,Uberaba
MG,317010,37,0.5991916904096374,0,2022,202237,,Uberaba,Uberaba
MG,317010,39,0.8987875356144561,0,2022,202239,,Uberaba,Uberaba
MG,317010,40,0.5991916904096374,0,2022,202240,,Uberaba,Uberaba
MG,317010,42,0.5991916904096374,0,2022,202242,,Uberaba,Uberaba
MG,317010,43,0.8987875356144561,0,2022,202243,,Uberaba,Uberaba
MG,317010,44,8.089087820530105,0,2022,202244,,Uberaba,Uberaba
MG,317010,45,5.991916904096375,0,2022,202245,,Uberaba,Uberaba
MG,317010,46,5.392725213686737,0,2022,202246,,Uberaba,Uberaba
MG,317010,47,4.49393767807228,0,2022,202247,,Uberaba,Uberaba
MG,317010,52,0.2995958452048187,0,2022,202252,,Uberaba,Uberaba
MG,317010,53,0.8987875356144561,0,2022,202253,,Uberaba,Uberaba
MG,317020,1,2.0251553221805136,0,2022,202201,,Uberlândia,Uberlândia / Araguari
MG,317020,2,2.748425080102126,0,2022,202202,,Uberlândia,Uberlândia / Araguari
MG,317020,3,2.4591171769334808,0,2022,202203,,Uberlândia,Uberlândia / Araguari
MG,317020,4,2.4591171769334808,0,2022,202204,,Uberlândia,Uberlândia / Araguari
MG,317020,5,3.0377329832707707,0,2022,202205,,Uberlândia,Uberlândia / Araguari
MG,317020,6,3.471694838023738,0,2022,202206,,Uberlândia,Uberlândia / Araguari
MG,317020,7,2.8930790316864483,0,2022,202207,,Uberlândia,Uberlândia / Araguari
MG,317020,8,2.748425080102126,0,2022,202208,,Uberlândia,Uberlândia / Araguari
MG,317020,9,2.748425080102126,0,2022,202209,,Uberlândia,Uberlândia / Araguari
MG,317020,10,2.603771128517803,0,2022,202210,,Uberlândia,Uberlândia / Araguari
MG,317020,11,2.603771128517803,0,2022,202211,,Uberlândia,Uberlândia / Araguari
MG,317020,12,2.748425080102126,0,2022,202212,,Uberlândia,Uberlândia / Araguari
MG,317020,13,3.0377329832707707,0,2022,202213,,Uberlândia,Uberlândia / Araguari
MG,317020,14,2.748425080102126,0,2022,202214,,Uberlândia,Uberlândia / Araguari
MG,317020,15,2.748425080102126,0,2022,202215,,Uberlândia,Uberlândia / Araguari
MG,317020,16,2.8930790316864483,0,2022,202216,,Uberlândia,Uberlândia / Araguari
MG,317020,17,2.4591171769334808,0,2022,202217,,Uberlândia,Uberlândia / Araguari
MG,317020,18,1.8805013705961915,0,2022,202218,,Uberlândia,Uberlândia / Araguari
MG,317020,19,1.3018855642589016,0,2022,202219,,Uberlândia,Uberlândia / Araguari
MG,317020,20,0.7232697579216121,0,2022,202220,,Uberlândia,Uberlândia / Araguari
MG,317020,21,1.4465395158432242,0,2022,202221,,Uberlândia,Uberlândia / Araguari
MG,317020,22,2.169809273764836,0,2022,202222,,Uberlândia,Uberlândia / Araguari
MG,317020,23,1.5911934674275463,0,2022,202223,,Uberlândia,Uberlândia / Araguari
MG,317020,24,1.735847419011869,0,2022,202224,,Uberlândia,Uberlândia / Araguari
MG,317020,25,1.8805013705961915,0,2022,202225,,Uberlândia,Uberlândia / Araguari
MG,317020,26,1.4465395158432242,0,2022,202226,,Uberlândia,Uberlândia / Araguari
MG,317020,27,1.4465395158432242,0,2022,202227,,Uberlândia,Uberlândia / Araguari
MG,317020,28,2.0251553221805136,0,2022,202228,,Uberlândia,Uberlândia / Araguari
MG,317020,29,2.169809273764836,0,2022,202229,,Uberlândia,Uberlândia / Araguari
MG,317020,30,1.5911934674275463,0,2022,202230,,Uberlândia,Uberlândia / Araguari
MG,317020,31,1.1572316126745792,0,2022,202231,,Uberlândia,Uberlândia / Araguari
MG,317020,32,1.4465395158432242,0,2022,202232,,Uberlândia,Uberlândia / Araguari
MG,317020,33,2.3144632253491584,0,2022,202233,,Uberlândia,Uberlândia / Araguari
MG,317020,34,0.4339618547529672,0,2022,202234,,Uberlândia,Uberlândia / Araguari
MG,317020,35,1.4465395158432242,0,2022,202235,,Uberlândia,Uberlândia / Araguari
MG,317020,36,2.0251553221805136,0,2022,202236,,Uberlândia,Uberlândia / Araguari
MG,317020,37,1.5911934674275463,0,2022,202237,,Uberlândia,Uberlândia / Araguari
MG,317020,38,0.8679237095059344,0,2022,202238,,Uberlândia,Uberlândia / Araguari
MG,317020,39,1.1572316126745792,0,2022,202239,,Uberlândia,Uberlândia / Araguari
MG,317020,40,1.735847419011869,0,2022,202240,,Uberlândia,Uberlândia / Araguari
MG,317020,41,1.4465395158432242,0,2022,202241,,Uberlândia,Uberlândia / Araguari
MG,317020,42,1.4465395158432242,0,2022,202242,,Uberlândia,Uberlândia / Araguari
MG,317020,43,1.1572316126745792,0,2022,202243,,Uberlândia,Uberlândia / Araguari
MG,317020,44,1.0125776610902568,0,2022,202244,,Uberlândia,Uberlândia / Araguari
MG,317020,45,0.8679237095059344,0,2022,202245,,Uberlândia,Uberlândia / Araguari
MG,317020,46,1.3018855642589016,0,2022,202246,,Uberlândia,Uberlândia / Araguari
MG,317020,47,1.3018855642589016,0,2022,202247,,Uberlândia,Uberlândia / Araguari
MG,317020,48,1.5911934674275463,0,2022,202248,,Uberlândia,Uberlândia / Araguari
MG,317020,49,2.8930790316864483,0,2022,202249,,Uberlândia,Uberlândia / Araguari
MG,317020,50,1.8805013705961915,0,2022,202250,,Uberlândia,Uberlândia / Araguari
MG,317020,51,1.3018855642589016,0,2022,202251,,Uberlândia,Uberlândia / Araguari
MG,317020,52,1.1572316126745792,0,2022,202252,,Uberlândia,Uberlândia / Araguari
MG,317020,53,1.735847419011869,0,2022,202253,,Uberlândia,Uberlândia / Araguari
MG,317040,1,18.962288748251915,0,2022,202201,,Unaí,Unaí
MG,317040,2,20.14743179501766,0,2022,202202,,Unaí,Unaí
MG,317040,3,11.851430467657448,0,2022,202203,,Unaí,Unaí
MG,317040,4,20.14743179501766,0,2022,202204,,Unaí,Unaí
MG,317040,5,20.14743179501766,0,2022,202205,,Unaí,Unaí
MG,317040,6,17.77714570148617,0,2022,202206,,Unaí,Unaí
MG,317040,7,18.962288748251915,0,2022,202207,,Unaí,Unaí
MG,317040,8,31.998862262675104,0,2022,202208,,Unaí,Unaí
MG,317040,9,29.628576169143614,0,2022,202209,,Unaí,Unaí
MG,317040,10,43.85029273033255,0,2022,202210,,Unaí,Unaí
MG,317040,11,41.480006636801065,0,2022,202211,,Unaí,Unaí
MG,317040,12,27.258290075612127,0,2022,202212,,Unaí,Unaí
MG,317040,13,21.3325748417834,0,2022,202213,,Unaí,Unaí
MG,317040,14,27.258290075612127,0,2022,202214,,Unaí,Unaí
MG,317040,15,31.998862262675104,0,2022,202215,,Unaí,Unaí
MG,317040,16,46.22057882386404,0,2022,202216,,Unaí,Unaí
MG,317040,17,34.369148356206594,0,2022,202217,,Unaí,Unaí
MG,317040,18,26.073147028846385,0,2022,202218,,Unaí,Unaí
MG,317040,19,18.962288748251915,0,2022,202219,,Unaí,Unaí
MG,317040,20,20.14743179501766,0,2022,202220,,Unaí,Unaí
MG,317040,21,20.14743179501766,0,2022,202221,,Unaí,Unaí
MG,317040,22,41.480006636801065,0,2022,202222,,Unaí,Unaí
MG,317040,23,30.81371921590936,0,2022,202223,,Unaí,Unaí
MG,317040,24,35.55429140297234,0,2022,202224,,Unaí,Unaí
MG,317040,25,18.962288748251915,0,2022,202225,,Unaí,Unaí
MG,317040,26,17.77714570148617,0,2022,202226,,Unaí,Unaí
MG,317040,27,14.221716561188936,0,2022,202227,,Unaí,Unaí
MG,317040,28,9.481144374125956,0,2022,202228,,Unaí,Unaí
MG,317040,29,23.70286093531489,0,2022,202229,,Unaí,Unaí
MG,317040,30,4.740572187062979,0,2022,202230,,Unaí,Unaí
MG,317040,31,14.221716561188936,0,2022,202231,,Unaí,Unaí
MG,317040,32,14.221716561188936,0,2022,202232,,Unaí,Unaí
MG,317040,33,22.517717888549143,0,2022,202233,,Unaí,Unaí
MG,317040,34,14.221716561188936,0,2022,202234,,Unaí,Unaí
MG,317040,35,4.740572187062979,0,2022,202235,,Unaí,Unaí
MG,317040,36,8.296001327360212,0,2022,202236,,Unaí,Unaí
MG,317040,37,10.6662874208917,0,2022,202237,,Unaí,Unaí
MG,317040,38,7.110858280594468,0,2022,202238,,Unaí,Unaí
MG,317040,39,7.110858280594468,0,2022,202239,,Unaí,Unaí
MG,317040,40,2.3702860935314893,0,2022,202240,,Unaí,Unaí
MG,317040,41,5.925715233828724,0,2022,202241,,Unaí,Unaí
MG,317040,42,3.555429140297234,0,2022,202242,,Unaí,Unaí
MG,317040,43,8.296001327360212,0,2022,202243,,Unaí,Unaí
MG,317040,44,2.3702860935314893,0,2022,202244,,Unaí,Unaí
MG,317040,45,7.110858280594468,0,2022,202245,,Unaí,Unaí
MG,317040,46,15.40685960795468,0,2022,202246,,Unaí,Unaí
MG,317040,47,5.925715233828724,0,2022,202247,,Unaí,Unaí
MG,317040,48,4.740572187062979,0,2022,202248,,Unaí,Unaí
MG,317040,49,10.6662874208917,0,2022,202249,,Unaí,Unaí
MG,317040,50,9.481144374125956,0,2022,202250,,Unaí,Unaí
MG,317040,51,14.221716561188936,0,2022,202251,,Unaí,Unaí
MG,317040,52,4.740572187062979,0,2022,202252,,Unaí,Unaí
MG,317040,53,13.036573514423193,0,2022,202253,,Unaí,Unaí
MG,317043,10,23.234200743494423,0,2022,202210,,União de Minas,Frutal / Iturama
MG,317043,11,23.234200743494423,0,2022,202211,,União de Minas,Frutal / Iturama
MG,317043,12,23.234200743494423,0,2022,202212,,União de Minas,Frutal / Iturama
MG,317043,15,116.17100371747212,0,2022,202215,,União de Minas,Frutal / Iturama
MG,317043,16,139.40520446096653,0,2022,202216,,União de Minas,Frutal / Iturama
MG,317043,17,46.468401486988846,0,2022,202217,,União de Minas,Frutal / Iturama
MG,317043,18,116.17100371747212,0,2022,202218,,União de Minas,Frutal / Iturama
MG,317043,20,23.234200743494423,0,2022,202220,,União de Minas,Frutal / Iturama
MG,317043,22,23.234200743494423,0,2022,202222,,União de Minas,Frutal / Iturama
MG,317043,23,46.468401486988846,0,2022,202223,,União de Minas,Frutal / Iturama
MG,317043,24,46.468401486988846,0,2022,202224,,União de Minas,Frutal / Iturama
MG,317043,27,23.234200743494423,0,2022,202227,,União de Minas,Frutal / Iturama
MG,317043,32,23.234200743494423,0,2022,202232,,União de Minas,Frutal / Iturama
MG,317043,43,23.234200743494423,0,2022,202243,,União de Minas,Frutal / Iturama
MG,317047,3,61.27450980392157,0,2022,202203,,Uruana de Minas,Unaí
MG,317047,7,30.637254901960784,0,2022,202207,,Uruana de Minas,Unaí
MG,317047,8,30.637254901960784,0,2022,202208,,Uruana de Minas,Unaí
MG,317047,9,61.27450980392157,0,2022,202209,,Uruana de Minas,Unaí
MG,317047,10,61.27450980392157,0,2022,202210,,Uruana de Minas,Unaí
MG,317047,11,30.637254901960784,0,2022,202211,,Uruana de Minas,Unaí
MG,317047,12,61.27450980392157,0,2022,202212,,Uruana de Minas,Unaí
MG,317047,14,30.637254901960784,0,2022,202214,,Uruana de Minas,Unaí
MG,317047,15,30.637254901960784,0,2022,202215,,Uruana de Minas,Unaí
MG,317047,16,30.637254901960784,0,2022,202216,,Uruana de Minas,Unaí
MG,317047,17,30.637254901960784,0,2022,202217,,Uruana de Minas,Unaí
MG,317047,21,30.637254901960784,0,2022,202221,,Uruana de Minas,Unaí
MG,317047,46,30.637254901960784,0,2022,202246,,Uruana de Minas,Unaí
MG,317050,36,9.654373431164318,0,2022,202236,,Urucânia,Ponte Nova
MG,317050,37,9.654373431164318,0,2022,202237,,Urucânia,Ponte Nova
MG,317050,43,9.654373431164318,0,2022,202243,,Urucânia,Ponte Nova
MG,317052,13,5.929439667951379,0,2022,202213,,Urucuia,Brasília de Minas/São Francisco
MG,317052,52,0,5.929439667951379,2022,202252,,Urucuia,Brasília de Minas/São Francisco
MG,317057,2,15.432098765432098,0,2022,202202,,Vargem Alegre,Caratinga
MG,317057,9,15.432098765432098,0,2022,202209,,Vargem Alegre,Caratinga
MG,317057,11,15.432098765432098,0,2022,202211,,Vargem Alegre,Caratinga
MG,317070,2,0.7376916153970994,0,2022,202202,,Varginha,Varginha
MG,317070,8,1.4753832307941988,0,2022,202208,,Varginha,Varginha
MG,317070,10,0.7376916153970994,0,2022,202210,,Varginha,Varginha
MG,317070,11,0.7376916153970994,0,2022,202211,,Varginha,Varginha
MG,317070,12,0.7376916153970994,0,2022,202212,,Varginha,Varginha
MG,317070,13,0.7376916153970994,0,2022,202213,,Varginha,Varginha
MG,317070,16,0.7376916153970994,0,2022,202216,,Varginha,Varginha
MG,317070,17,0.7376916153970994,0,2022,202217,,Varginha,Varginha
MG,317070,19,0.7376916153970994,0,2022,202219,,Varginha,Varginha
MG,317070,25,0.7376916153970994,0,2022,202225,,Varginha,Varginha
MG,317070,51,0.7376916153970994,0,2022,202251,,Varginha,Varginha
MG,317075,12,14.212620807276862,0,2022,202212,,Varjão de Minas,Patos de Minas
MG,317075,18,14.212620807276862,0,2022,202218,,Varjão de Minas,Patos de Minas
MG,317075,21,14.212620807276862,0,2022,202221,,Varjão de Minas,Patos de Minas
MG,317075,23,14.212620807276862,0,2022,202223,,Varjão de Minas,Patos de Minas
MG,317075,24,28.425241614553723,0,2022,202224,,Varjão de Minas,Patos de Minas
MG,317075,25,14.212620807276862,0,2022,202225,,Varjão de Minas,Patos de Minas
MG,317075,28,14.212620807276862,0,2022,202228,,Varjão de Minas,Patos de Minas
MG,317075,29,14.212620807276862,0,2022,202229,,Varjão de Minas,Patos de Minas
MG,317080,1,2.532094295191553,0,2022,202201,,Várzea da Palma,Pirapora
MG,317080,2,2.532094295191553,0,2022,202202,,Várzea da Palma,Pirapora
MG,317080,3,7.596282885574658,0,2022,202203,,Várzea da Palma,Pirapora
MG,317080,4,2.532094295191553,0,2022,202204,,Várzea da Palma,Pirapora
MG,317080,6,2.532094295191553,0,2022,202206,,Várzea da Palma,Pirapora
MG,317080,7,5.064188590383106,0,2022,202207,,Várzea da Palma,Pirapora
MG,317080,8,2.532094295191553,0,2022,202208,,Várzea da Palma,Pirapora
MG,317080,9,7.596282885574658,0,2022,202209,,Várzea da Palma,Pirapora
MG,317080,10,10.128377180766211,0,2022,202210,,Várzea da Palma,Pirapora
MG,317080,11,10.128377180766211,0,2022,202211,,Várzea da Palma,Pirapora
MG,317080,14,2.532094295191553,0,2022,202214,,Várzea da Palma,Pirapora
MG,317080,17,2.532094295191553,0,2022,202217,,Várzea da Palma,Pirapora
MG,317080,18,5.064188590383106,0,2022,202218,,Várzea da Palma,Pirapora
MG,317080,19,5.064188590383106,0,2022,202219,,Várzea da Palma,Pirapora
MG,317080,20,2.532094295191553,0,2022,202220,,Várzea da Palma,Pirapora
MG,317080,21,2.532094295191553,0,2022,202221,,Várzea da Palma,Pirapora
MG,317080,22,2.532094295191553,0,2022,202222,,Várzea da Palma,Pirapora
MG,317080,32,2.532094295191553,0,2022,202232,,Várzea da Palma,Pirapora
MG,317080,33,2.532094295191553,0,2022,202233,,Várzea da Palma,Pirapora
MG,317080,45,2.532094295191553,0,2022,202245,,Várzea da Palma,Pirapora
MG,317080,48,2.532094295191553,0,2022,202248,,Várzea da Palma,Pirapora
MG,317080,50,2.532094295191553,0,2022,202250,,Várzea da Palma,Pirapora
MG,317080,51,2.532094295191553,0,2022,202251,,Várzea da Palma,Pirapora
MG,317080,53,5.064188590383106,0,2022,202253,,Várzea da Palma,Pirapora
MG,317090,15,5.175983436853002,0,2022,202215,,Varzelândia,Brasília de Minas/São Francisco
MG,317090,20,5.175983436853002,0,2022,202220,,Varzelândia,Brasília de Minas/São Francisco
MG,317090,50,5.175983436853002,0,2022,202250,,Varzelândia,Brasília de Minas/São Francisco
MG,317100,2,9.713453132588636,0,2022,202202,,Vazante,Patos de Minas
MG,317100,3,4.856726566294317,0,2022,202203,,Vazante,Patos de Minas
MG,317100,4,19.42690626517727,0,2022,202204,,Vazante,Patos de Minas
MG,317100,5,9.713453132588636,0,2022,202205,,Vazante,Patos de Minas
MG,317100,6,9.713453132588636,0,2022,202206,,Vazante,Patos de Minas
MG,317100,7,9.713453132588636,0,2022,202207,,Vazante,Patos de Minas
MG,317100,8,4.856726566294317,0,2022,202208,,Vazante,Patos de Minas
MG,317100,15,9.713453132588636,0,2022,202215,,Vazante,Patos de Minas
MG,317100,19,4.856726566294317,0,2022,202219,,Vazante,Patos de Minas
MG,317100,20,4.856726566294317,0,2022,202220,,Vazante,Patos de Minas
MG,317100,22,4.856726566294317,0,2022,202222,,Vazante,Patos de Minas
MG,317100,25,4.856726566294317,0,2022,202225,,Vazante,Patos de Minas
MG,317100,28,4.856726566294317,0,2022,202228,,Vazante,Patos de Minas
MG,317100,47,4.856726566294317,0,2022,202247,,Vazante,Patos de Minas
MG,317100,53,4.856726566294317,0,2022,202253,,Vazante,Patos de Minas
MG,317103,43,10.689470871191876,0,2022,202243,,Verdelândia,Janaúba/Monte Azul
MG,317103,44,10.689470871191876,0,2022,202244,,Verdelândia,Janaúba/Monte Azul
MG,317103,45,53.44735435595938,0,2022,202245,,Verdelândia,Janaúba/Monte Azul
MG,317103,46,74.82629609834314,0,2022,202246,,Verdelândia,Janaúba/Monte Azul
MG,317103,47,32.068412613575624,0,2022,202247,,Verdelândia,Janaúba/Monte Azul
MG,317103,48,10.689470871191876,0,2022,202248,,Verdelândia,Janaúba/Monte Azul
MG,317103,49,10.689470871191876,0,2022,202249,,Verdelândia,Janaúba/Monte Azul
MG,317110,8,25.006251562890725,0,2022,202208,,Veríssimo,Uberaba
MG,317110,16,25.006251562890725,0,2022,202216,,Veríssimo,Uberaba
MG,317110,29,25.006251562890725,0,2022,202229,,Veríssimo,Uberaba
MG,317120,2,0.783692917767102,0,2022,202202,,Vespasiano,Vespasiano
MG,317120,3,1.567385835534204,0,2022,202203,,Vespasiano,Vespasiano
MG,317120,4,3.134771671068408,0,2022,202204,,Vespasiano,Vespasiano
MG,317120,7,0.783692917767102,0,2022,202207,,Vespasiano,Vespasiano
MG,317120,8,0.783692917767102,0,2022,202208,,Vespasiano,Vespasiano
MG,317120,9,0.783692917767102,0,2022,202209,,Vespasiano,Vespasiano
MG,317120,10,5.485850424369715,0,2022,202210,,Vespasiano,Vespasiano
MG,317120,11,0.783692917767102,0,2022,202211,,Vespasiano,Vespasiano
MG,317120,12,0.783692917767102,0,2022,202212,,Vespasiano,Vespasiano
MG,317120,13,0.783692917767102,0,2022,202213,,Vespasiano,Vespasiano
MG,317120,14,1.567385835534204,0,2022,202214,,Vespasiano,Vespasiano
MG,317120,15,2.3510787533013064,0,2022,202215,,Vespasiano,Vespasiano
MG,317120,16,3.134771671068408,0,2022,202216,,Vespasiano,Vespasiano
MG,317120,17,1.567385835534204,0,2022,202217,,Vespasiano,Vespasiano
MG,317120,20,0.783692917767102,0,2022,202220,,Vespasiano,Vespasiano
MG,317120,21,2.3510787533013064,0,2022,202221,,Vespasiano,Vespasiano
MG,317120,22,0.783692917767102,0,2022,202222,,Vespasiano,Vespasiano
MG,317120,26,1.567385835534204,0,2022,202226,,Vespasiano,Vespasiano
MG,317120,27,1.567385835534204,0,2022,202227,,Vespasiano,Vespasiano
MG,317120,28,2.3510787533013064,0,2022,202228,,Vespasiano,Vespasiano
