ID_MN_RESI,UF,REGSAUDE,NU_ANO,MASCULINO_MUN,FEMININO_MUN,MASCULINO_UF,FEMININO_UF,MASCULINO_RS,FEMININO_RS,MUNICIPIO,ANO,DATA,RAZAO_MUN,RAZAO_UF,RAZAO_RS
130020,AM,Alto Solimões,2021,2.0,1.0,4124.0,4292.0,363.0,374.0,Atalaia do Norte,2021,2021-01-01,2.0,0.9608574091332712,0.9705882352941176
130030,AM,Manaus; Entorno e Alto Rio Negro,2021,2.0,2.0,4124.0,4292.0,2191.0,2146.0,Autazes,2021,2021-01-01,1.0,0.9608574091332712,1.0209692451071761
130040,AM,Manaus; Entorno e Alto Rio Negro,2021,1.0,3.0,4124.0,4292.0,2191.0,2146.0,Barcelos,2021,2021-01-01,0.3333333333333333,0.9608574091332712,1.0209692451071761
130060,AM,Alto Solimões,2021,41.0,48.0,4124.0,4292.0,363.0,374.0,Benjamin Constant,2021,2021-01-01,0.8541666666666666,0.9608574091332712,0.9705882352941176
130063,AM,Rio Negro e Solimões,2021,4.0,13.0,4124.0,4292.0,158.0,165.0,Beruri,2021,2021-01-01,0.3076923076923077,0.9608574091332712,0.9575757575757575
130068,AM,Baixo Amazonas,2021,,1.0,4124.0,4292.0,142.0,158.0,Boa Vista do Ramos,2021,2021-01-01,,0.9608574091332712,0.8987341772151899
130070,AM,Regional Purus,2021,73.0,102.0,4124.0,4292.0,651.0,759.0,Boca do Acre,2021,2021-01-01,0.7156862745098039,0.9608574091332712,0.857707509881423
130080,AM,Rio Madeira,2021,9.0,12.0,4124.0,4292.0,331.0,394.0,Borba,2021,2021-01-01,0.75,0.9608574091332712,0.8401015228426396
130083,AM,Rio Negro e Solimões,2021,,1.0,4124.0,4292.0,158.0,165.0,Caapiranga,2021,2021-01-01,,0.9608574091332712,0.9575757575757575
130100,AM,Regional Juruá,2021,19.0,22.0,4124.0,4292.0,246.0,234.0,Carauari,2021,2021-01-01,0.8636363636363636,0.9608574091332712,1.0512820512820513
130110,AM,Manaus; Entorno e Alto Rio Negro,2021,1.0,1.0,4124.0,4292.0,2191.0,2146.0,Careiro,2021,2021-01-01,1.0,0.9608574091332712,1.0209692451071761
130115,AM,Manaus; Entorno e Alto Rio Negro,2021,1.0,,4124.0,4292.0,2191.0,2146.0,Careiro da Várzea,2021,2021-01-01,,0.9608574091332712,1.0209692451071761
130120,AM,Rio Negro e Solimões,2021,9.0,5.0,4124.0,4292.0,158.0,165.0,Coari,2021,2021-01-01,1.8,0.9608574091332712,0.9575757575757575
130130,AM,Rio Negro e Solimões,2021,7.0,10.0,4124.0,4292.0,158.0,165.0,Codajás,2021,2021-01-01,0.7,0.9608574091332712,0.9575757575757575
130140,AM,Regional Juruá,2021,54.0,70.0,4124.0,4292.0,246.0,234.0,Eirunepé,2021,2021-01-01,0.7714285714285715,0.9608574091332712,1.0512820512820513
130150,AM,Regional Juruá,2021,74.0,67.0,4124.0,4292.0,246.0,234.0,Envira,2021,2021-01-01,1.1044776119402986,0.9608574091332712,1.0512820512820513
130160,AM,Alto Solimões,2021,3.0,,4124.0,4292.0,363.0,374.0,Fonte Boa,2021,2021-01-01,,0.9608574091332712,0.9705882352941176
130165,AM,Regional Juruá,2021,29.0,26.0,4124.0,4292.0,246.0,234.0,Guajará,2021,2021-01-01,1.1153846153846154,0.9608574091332712,1.0512820512820513
130170,AM,Rio Madeira,2021,102.0,107.0,4124.0,4292.0,331.0,394.0,Humaitá,2021,2021-01-01,0.9532710280373832,0.9608574091332712,0.8401015228426396
130180,AM,Regional Juruá,2021,70.0,49.0,4124.0,4292.0,246.0,234.0,Ipixuna,2021,2021-01-01,1.4285714285714286,0.9608574091332712,1.0512820512820513
130185,AM,Manaus; Entorno e Alto Rio Negro,2021,140.0,179.0,4124.0,4292.0,2191.0,2146.0,Iranduba,2021,2021-01-01,0.7821229050279329,0.9608574091332712,1.0209692451071761
130190,AM,Médio Amazonas,2021,20.0,20.0,4124.0,4292.0,34.0,35.0,Itacoatiara,2021,2021-01-01,1.0,0.9608574091332712,0.9714285714285714
130200,AM,Médio Amazonas,2021,1.0,,4124.0,4292.0,34.0,35.0,Itapiranga,2021,2021-01-01,,0.9608574091332712,0.9714285714285714
130210,AM,Triângulo,2021,3.0,1.0,4124.0,4292.0,133.0,159.0,Japurá,2021,2021-01-01,3.0,0.9608574091332712,0.8364779874213837
130220,AM,Triângulo,2021,1.0,,4124.0,4292.0,133.0,159.0,Juruá,2021,2021-01-01,,0.9608574091332712,0.8364779874213837
130230,AM,Alto Solimões,2021,135.0,118.0,4124.0,4292.0,363.0,374.0,Jutaí,2021,2021-01-01,1.1440677966101696,0.9608574091332712,0.9705882352941176
130240,AM,Regional Purus,2021,178.0,196.0,4124.0,4292.0,651.0,759.0,Lábrea,2021,2021-01-01,0.9081632653061225,0.9608574091332712,0.857707509881423
130250,AM,Rio Negro e Solimões,2021,117.0,112.0,4124.0,4292.0,158.0,165.0,Manacapuru,2021,2021-01-01,1.0446428571428572,0.9608574091332712,0.9575757575757575
130255,AM,Manaus; Entorno e Alto Rio Negro,2021,1.0,,4124.0,4292.0,2191.0,2146.0,Manaquiri,2021,2021-01-01,,0.9608574091332712,1.0209692451071761
130260,AM,Manaus; Entorno e Alto Rio Negro,2021,2003.0,1899.0,4124.0,4292.0,2191.0,2146.0,Manaus,2021,2021-01-01,1.0547656661400737,0.9608574091332712,1.0209692451071761
130270,AM,Rio Madeira,2021,210.0,266.0,4124.0,4292.0,331.0,394.0,Manicoré,2021,2021-01-01,0.7894736842105263,0.9608574091332712,0.8401015228426396
